catalog_id,k,heuristic,ndcg5,ci_lo,ci_hi
phi_V500_ELOW_z0.5_p0.25_s0,3,content_knn_1,0.009228,0.005696,0.013084
phi_V500_ELOW_z0.5_p0.25_s0,3,content_knn_3,0.008413,0.004716,0.012316
phi_V500_ELOW_z0.5_p0.25_s0,3,content_knn_5,0.008894,0.005197,0.013130
phi_V500_ELOW_z0.5_p0.25_s0,3,last_item_nbhd,0.007936,0.004797,0.011512
phi_V500_ELOW_z0.5_p0.25_s0,3,pop_scaled_content,0.214524,0.192662,0.236758
phi_V500_ELOW_z0.5_p0.25_s0,3,co_purchase,0.005437,0.001451,0.010142
phi_V500_ELOW_z0.5_p0.25_s0,3,lambda_hybrid_0.25,0.189100,0.166339,0.211946
phi_V500_ELOW_z0.5_p0.25_s0,3,lambda_hybrid_0.5,0.132032,0.113643,0.152468
phi_V500_ELOW_z0.5_p0.25_s0,3,lambda_hybrid_0.75,0.056970,0.043302,0.071456
phi_V500_ELOW_z0.5_p0.25_s0,5,pop_global,0.202795,0.179962,0.225984
phi_V500_ELOW_z0.5_p0.25_s0,5,recency_pop_0.1,0.123600,0.105145,0.143128
phi_V500_ELOW_z0.5_p0.25_s0,5,recency_pop_0.5,0.127211,0.106884,0.147868
phi_V500_ELOW_z0.5_p0.25_s0,5,recency_pop_1.0,0.127115,0.106311,0.146171
phi_V500_ELOW_z0.5_p0.25_s0,5,pop_category,0.205117,0.181229,0.229846
phi_V500_ELOW_z0.5_p0.25_s0,5,pop_price,0.205909,0.181158,0.229408
phi_V500_ELOW_z0.5_p0.25_s0,5,content_knn_1,0.010088,0.006246,0.014301
phi_V500_ELOW_z0.5_p0.25_s0,5,content_knn_3,0.012355,0.007966,0.017161
phi_V500_ELOW_z0.5_p0.25_s0,5,content_knn_5,0.014009,0.009130,0.019324
phi_V500_ELOW_z0.5_p0.25_s0,5,last_item_nbhd,0.009008,0.005260,0.013018
phi_V500_ELOW_z0.5_p0.25_s0,5,pop_scaled_content,0.206550,0.183942,0.230775
phi_V500_ELOW_z0.5_p0.25_s0,5,co_purchase,0.004498,0.001344,0.008560
phi_V500_ELOW_z0.5_p0.25_s0,5,lambda_hybrid_0.25,0.177163,0.153771,0.202796
phi_V500_ELOW_z0.5_p0.25_s0,5,lambda_hybrid_0.5,0.115171,0.095513,0.134566
phi_V500_ELOW_z0.5_p0.25_s0,5,lambda_hybrid_0.75,0.063009,0.047106,0.078608
phi_V500_ELOW_z0.5_p0.25_s0,8,pop_global,0.154050,0.129182,0.180251
phi_V500_ELOW_z0.5_p0.25_s0,8,recency_pop_0.1,0.122850,0.101026,0.147904
phi_V500_ELOW_z0.5_p0.25_s0,8,recency_pop_0.5,0.123767,0.100500,0.148631
phi_V500_ELOW_z0.5_p0.25_s0,8,recency_pop_1.0,0.122431,0.098778,0.150051
phi_V500_ELOW_z0.5_p0.25_s0,8,pop_category,0.155292,0.129710,0.180165
phi_V500_ELOW_z0.5_p0.25_s0,8,pop_price,0.157504,0.129841,0.184971
phi_V500_ELOW_z0.5_p0.25_s0,8,content_knn_1,0.004134,0.001181,0.007678
phi_V500_ELOW_z0.5_p0.25_s0,8,content_knn_3,0.004536,0.001315,0.007890
phi_V500_ELOW_z0.5_p0.25_s0,8,content_knn_5,0.004536,0.001315,0.008481
phi_V500_ELOW_z0.5_p0.25_s0,8,last_item_nbhd,0.004134,0.001181,0.007087
phi_V500_ELOW_z0.5_p0.25_s0,8,pop_scaled_content,0.152870,0.126576,0.177976
phi_V500_ELOW_z0.5_p0.25_s0,8,co_purchase,0.001248,0.000000,0.003154
phi_V500_ELOW_z0.5_p0.25_s0,8,lambda_hybrid_0.25,0.139922,0.114930,0.165881
phi_V500_ELOW_z0.5_p0.25_s0,8,lambda_hybrid_0.5,0.061141,0.043929,0.079986
phi_V500_ELOW_z0.5_p0.25_s0,8,lambda_hybrid_0.75,0.024455,0.013421,0.037632
phi_V500_ELOW_z0.5_p0.25_s1,0,pop_global,0.751789,0.731206,0.772618
phi_V500_ELOW_z0.5_p0.25_s1,0,recency_pop_0.1,0.108652,0.091481,0.126159
phi_V500_ELOW_z0.5_p0.25_s1,0,recency_pop_0.5,0.199672,0.177035,0.223270
phi_V500_ELOW_z0.5_p0.25_s1,0,recency_pop_1.0,0.199472,0.174950,0.223592
phi_V500_ELOW_z0.5_p0.25_s1,0,pop_category,0.730054,0.709348,0.751383
phi_V500_ELOW_z0.5_p0.25_s1,0,pop_price,0.741567,0.720129,0.761989
phi_V500_ELOW_z0.5_p0.25_s1,0,lambda_hybrid_0.25,0.751789,0.731428,0.770919
phi_V500_ELOW_z0.5_p0.25_s1,0,lambda_hybrid_0.5,0.751789,0.731300,0.770861
phi_V500_ELOW_z0.5_p0.25_s1,0,lambda_hybrid_0.75,0.751789,0.729552,0.773338
phi_V500_ELOW_z0.5_p0.25_s1,0,active_elic2,0.628810,0.600688,0.656943
phi_V500_ELOW_z0.5_p0.25_s1,1,pop_global,0.387199,0.360395,0.414144
phi_V500_ELOW_z0.5_p0.25_s1,1,recency_pop_0.1,0.139963,0.119683,0.161043
phi_V500_ELOW_z0.5_p0.25_s1,1,recency_pop_0.5,0.173884,0.152879,0.196346
phi_V500_ELOW_z0.5_p0.25_s1,1,recency_pop_1.0,0.176210,0.154643,0.198044
phi_V500_ELOW_z0.5_p0.25_s1,1,pop_category,0.365996,0.336406,0.392268
phi_V500_ELOW_z0.5_p0.25_s1,1,pop_price,0.377359,0.350168,0.407512
phi_V500_ELOW_z0.5_p0.25_s1,1,content_knn_1,0.001631,0.000000,0.003762
phi_V500_ELOW_z0.5_p0.25_s1,1,content_knn_3,0.001000,0.000000,0.002500
phi_V500_ELOW_z0.5_p0.25_s1,1,content_knn_5,0.000774,0.000000,0.001934
phi_V500_ELOW_z0.5_p0.25_s1,1,last_item_nbhd,0.001000,0.000000,0.002500
phi_V500_ELOW_z0.5_p0.25_s1,1,pop_scaled_content,0.369807,0.342225,0.399940
phi_V500_ELOW_z0.5_p0.25_s1,1,co_purchase,0.020604,0.013033,0.029123
phi_V500_ELOW_z0.5_p0.25_s1,1,lambda_hybrid_0.25,0.331695,0.305119,0.361322
phi_V500_ELOW_z0.5_p0.25_s1,1,lambda_hybrid_0.5,0.234941,0.208055,0.261265
phi_V500_ELOW_z0.5_p0.25_s1,1,lambda_hybrid_0.75,0.030990,0.021453,0.041011
phi_V500_ELOW_z0.5_p0.25_s1,2,pop_global,0.209430,0.187391,0.234147
phi_V500_ELOW_z0.5_p0.25_s1,2,recency_pop_0.1,0.093985,0.077773,0.110934
phi_V500_ELOW_z0.5_p0.25_s1,2,recency_pop_0.5,0.158224,0.139053,0.180446
phi_V500_ELOW_z0.5_p0.25_s1,2,recency_pop_1.0,0.161303,0.139612,0.181780
phi_V500_ELOW_z0.5_p0.25_s1,2,pop_category,0.202780,0.180104,0.225186
phi_V500_ELOW_z0.5_p0.25_s1,2,pop_price,0.198417,0.175821,0.221895
phi_V500_ELOW_z0.5_p0.25_s1,2,content_knn_1,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,2,content_knn_3,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,2,content_knn_5,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,2,last_item_nbhd,0.000431,0.000000,0.001292
phi_V500_ELOW_z0.5_p0.25_s1,2,pop_scaled_content,0.189678,0.168082,0.212049
phi_V500_ELOW_z0.5_p0.25_s1,2,co_purchase,0.005887,0.001997,0.010387
phi_V500_ELOW_z0.5_p0.25_s1,2,lambda_hybrid_0.25,0.140296,0.119010,0.162488
phi_V500_ELOW_z0.5_p0.25_s1,2,lambda_hybrid_0.5,0.101931,0.083427,0.120932
phi_V500_ELOW_z0.5_p0.25_s1,2,lambda_hybrid_0.75,0.015784,0.009223,0.023153
phi_V500_ELOW_z0.5_p0.25_s1,3,pop_global,0.152057,0.129042,0.171161
phi_V500_ELOW_z0.5_p0.25_s1,3,recency_pop_0.1,0.102434,0.085710,0.118808
phi_V500_ELOW_z0.5_p0.25_s1,3,recency_pop_0.5,0.132887,0.112871,0.152507
phi_V500_ELOW_z0.5_p0.25_s1,3,recency_pop_1.0,0.134743,0.114563,0.155478
phi_V500_ELOW_z0.5_p0.25_s1,3,pop_category,0.144569,0.124500,0.163110
phi_V500_ELOW_z0.5_p0.25_s1,3,pop_price,0.145745,0.126251,0.167554
phi_V500_ELOW_z0.5_p0.25_s1,3,content_knn_1,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,3,content_knn_3,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,3,content_knn_5,0.001904,0.000000,0.004443
phi_V500_ELOW_z0.5_p0.25_s1,3,last_item_nbhd,0.001300,0.000000,0.003033
phi_V500_ELOW_z0.5_p0.25_s1,3,pop_scaled_content,0.144949,0.124575,0.165424
phi_V500_ELOW_z0.5_p0.25_s1,3,co_purchase,0.011562,0.005463,0.018867
phi_V500_ELOW_z0.5_p0.25_s1,3,lambda_hybrid_0.25,0.104256,0.085510,0.123742
phi_V500_ELOW_z0.5_p0.25_s1,3,lambda_hybrid_0.5,0.060362,0.045272,0.076459
phi_V500_ELOW_z0.5_p0.25_s1,3,lambda_hybrid_0.75,0.011976,0.005694,0.018165
phi_V500_ELOW_z0.5_p0.25_s1,5,pop_global,0.067990,0.053750,0.081794
phi_V500_ELOW_z0.5_p0.25_s1,5,recency_pop_0.1,0.054484,0.040606,0.068058
phi_V500_ELOW_z0.5_p0.25_s1,5,recency_pop_0.5,0.061014,0.047320,0.074559
phi_V500_ELOW_z0.5_p0.25_s1,5,recency_pop_1.0,0.061014,0.047784,0.074022
phi_V500_ELOW_z0.5_p0.25_s1,5,pop_category,0.064365,0.050544,0.078654
phi_V500_ELOW_z0.5_p0.25_s1,5,pop_price,0.063149,0.051042,0.077018
phi_V500_ELOW_z0.5_p0.25_s1,5,content_knn_1,0.000454,0.000000,0.001363
phi_V500_ELOW_z0.5_p0.25_s1,5,content_knn_3,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,5,content_knn_5,0.000454,0.000000,0.001363
phi_V500_ELOW_z0.5_p0.25_s1,5,last_item_nbhd,0.001120,0.000000,0.003328
phi_V500_ELOW_z0.5_p0.25_s1,5,pop_scaled_content,0.061893,0.048250,0.075864
phi_V500_ELOW_z0.5_p0.25_s1,5,co_purchase,0.007403,0.002518,0.012705
phi_V500_ELOW_z0.5_p0.25_s1,5,lambda_hybrid_0.25,0.029027,0.019123,0.039723
phi_V500_ELOW_z0.5_p0.25_s1,5,lambda_hybrid_0.5,0.014695,0.008283,0.023661
phi_V500_ELOW_z0.5_p0.25_s1,5,lambda_hybrid_0.75,0.004573,0.001389,0.008574
phi_V500_ELOW_z0.5_p0.25_s1,8,pop_global,0.061830,0.046024,0.078917
phi_V500_ELOW_z0.5_p0.25_s1,8,recency_pop_0.1,0.053755,0.039571,0.069996
phi_V500_ELOW_z0.5_p0.25_s1,8,recency_pop_0.5,0.054748,0.040266,0.070221
phi_V500_ELOW_z0.5_p0.25_s1,8,recency_pop_1.0,0.054748,0.039655,0.071053
phi_V500_ELOW_z0.5_p0.25_s1,8,pop_category,0.054398,0.040616,0.068961
phi_V500_ELOW_z0.5_p0.25_s1,8,pop_price,0.052990,0.038968,0.068332
phi_V500_ELOW_z0.5_p0.25_s1,8,content_knn_1,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,8,content_knn_3,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,8,content_knn_5,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,8,last_item_nbhd,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.25_s1,8,pop_scaled_content,0.048202,0.035371,0.063433
phi_V500_ELOW_z0.5_p0.25_s1,8,co_purchase,0.006350,0.001486,0.012030
phi_V500_ELOW_z0.5_p0.25_s1,8,lambda_hybrid_0.25,0.013373,0.004458,0.023774
phi_V500_ELOW_z0.5_p0.25_s1,8,lambda_hybrid_0.5,0.002972,0.000000,0.007429
phi_V500_ELOW_z0.5_p0.25_s1,8,lambda_hybrid_0.75,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.5_s0,0,pop_global,0.685814,0.662639,0.709189
phi_V500_ELOW_z0.5_p0.5_s0,0,recency_pop_0.1,0.073178,0.058455,0.086918
phi_V500_ELOW_z0.5_p0.5_s0,0,recency_pop_0.5,0.222538,0.202925,0.241657
phi_V500_ELOW_z0.5_p0.5_s0,0,recency_pop_1.0,0.229628,0.209466,0.250457
phi_V500_ELOW_z0.5_p0.5_s0,0,pop_category,0.685814,0.663490,0.708177
phi_V500_ELOW_z0.5_p0.5_s0,0,pop_price,0.659996,0.637190,0.686237
phi_V500_ELOW_z0.5_p0.5_s0,0,lambda_hybrid_0.25,0.685814,0.663033,0.708627
phi_V500_ELOW_z0.5_p0.5_s0,0,lambda_hybrid_0.5,0.685814,0.662367,0.708215
phi_V500_ELOW_z0.5_p0.5_s0,0,lambda_hybrid_0.75,0.685814,0.662961,0.706875
phi_V500_ELOW_z0.5_p0.5_s0,0,active_elic2,0.675993,0.652110,0.698699
phi_V500_ELOW_z0.5_p0.5_s0,1,pop_global,0.315412,0.291115,0.341359
phi_V500_ELOW_z0.5_p0.5_s0,1,recency_pop_0.1,0.104983,0.089402,0.121158
phi_V500_ELOW_z0.5_p0.5_s0,1,recency_pop_0.5,0.210916,0.186389,0.234832
phi_V500_ELOW_z0.5_p0.5_s0,1,recency_pop_1.0,0.214606,0.191057,0.238632
phi_V500_ELOW_z0.5_p0.5_s0,1,pop_category,0.315412,0.289778,0.339659
phi_V500_ELOW_z0.5_p0.5_s0,1,pop_price,0.305371,0.281821,0.329779
phi_V500_ELOW_z0.5_p0.5_s0,1,content_knn_1,0.006190,0.003482,0.009284
phi_V500_ELOW_z0.5_p0.5_s0,1,content_knn_3,0.006716,0.003444,0.010074
phi_V500_ELOW_z0.5_p0.5_s0,1,content_knn_5,0.007146,0.003788,0.010548
phi_V500_ELOW_z0.5_p0.5_s0,1,last_item_nbhd,0.006576,0.003482,0.010058
phi_V500_ELOW_z0.5_p0.5_s0,1,pop_scaled_content,0.277129,0.255089,0.298299
phi_V500_ELOW_z0.5_p0.5_s0,1,co_purchase,0.017280,0.010814,0.024733
phi_V500_ELOW_z0.5_p0.5_s0,1,lambda_hybrid_0.25,0.271028,0.247386,0.294767
phi_V500_ELOW_z0.5_p0.5_s0,1,lambda_hybrid_0.5,0.189283,0.167008,0.213773
phi_V500_ELOW_z0.5_p0.5_s0,1,lambda_hybrid_0.75,0.069631,0.053631,0.085895
phi_V500_ELOW_z0.5_p0.5_s0,2,pop_global,0.244782,0.223029,0.265321
phi_V500_ELOW_z0.5_p0.5_s0,2,recency_pop_0.1,0.127949,0.109506,0.147155
phi_V500_ELOW_z0.5_p0.5_s0,2,recency_pop_0.5,0.152408,0.132464,0.172498
phi_V500_ELOW_z0.5_p0.5_s0,2,recency_pop_1.0,0.152408,0.132941,0.175047
phi_V500_ELOW_z0.5_p0.5_s0,2,pop_category,0.244782,0.222399,0.268313
phi_V500_ELOW_z0.5_p0.5_s0,2,pop_price,0.235435,0.211885,0.259214
phi_V500_ELOW_z0.5_p0.5_s0,2,content_knn_1,0.004095,0.001547,0.007259
phi_V500_ELOW_z0.5_p0.5_s0,2,content_knn_3,0.006080,0.002883,0.009650
phi_V500_ELOW_z0.5_p0.5_s0,2,content_knn_5,0.005825,0.003040,0.009135
phi_V500_ELOW_z0.5_p0.5_s0,2,last_item_nbhd,0.004095,0.001547,0.007255
phi_V500_ELOW_z0.5_p0.5_s0,2,pop_scaled_content,0.229551,0.210558,0.250418
phi_V500_ELOW_z0.5_p0.5_s0,2,co_purchase,0.007379,0.003017,0.012620
phi_V500_ELOW_z0.5_p0.5_s0,2,lambda_hybrid_0.25,0.204234,0.183347,0.225895
phi_V500_ELOW_z0.5_p0.5_s0,2,lambda_hybrid_0.5,0.146110,0.125371,0.167148
phi_V500_ELOW_z0.5_p0.5_s0,2,lambda_hybrid_0.75,0.079847,0.063785,0.097885
phi_V500_ELOW_z0.5_p0.5_s0,3,pop_global,0.209864,0.189346,0.231452
phi_V500_ELOW_z0.5_p0.5_s0,3,recency_pop_0.1,0.098643,0.080701,0.116783
phi_V500_ELOW_z0.5_p0.5_s0,3,recency_pop_0.5,0.103965,0.085729,0.122721
phi_V500_ELOW_z0.5_p0.5_s0,3,recency_pop_1.0,0.105187,0.086779,0.122805
phi_V500_ELOW_z0.5_p0.5_s0,3,pop_category,0.209864,0.187907,0.232877
phi_V500_ELOW_z0.5_p0.5_s0,3,pop_price,0.204727,0.184565,0.227074
phi_V500_ELOW_z0.5_p0.5_s0,3,content_knn_1,0.005537,0.003139,0.008720
phi_V500_ELOW_z0.5_p0.5_s0,3,content_knn_3,0.005937,0.002969,0.009343
phi_V500_ELOW_z0.5_p0.5_s0,3,content_knn_5,0.007729,0.004278,0.011660
phi_V500_ELOW_z0.5_p0.5_s0,3,last_item_nbhd,0.005100,0.002746,0.008239
phi_V500_ELOW_z0.5_p0.5_s0,3,pop_scaled_content,0.210558,0.188204,0.232351
phi_V500_ELOW_z0.5_p0.5_s0,3,co_purchase,0.004494,0.001014,0.008991
phi_V500_ELOW_z0.5_p0.5_s0,3,lambda_hybrid_0.25,0.184885,0.163443,0.209849
phi_V500_ELOW_z0.5_p0.5_s0,3,lambda_hybrid_0.5,0.128501,0.108426,0.148575
phi_V500_ELOW_z0.5_p0.5_s0,3,lambda_hybrid_0.75,0.050853,0.038388,0.064680
phi_V500_ELOW_z0.5_p0.5_s0,5,pop_global,0.216133,0.193140,0.239756
phi_V500_ELOW_z0.5_p0.5_s0,5,recency_pop_0.1,0.123815,0.103890,0.143080
phi_V500_ELOW_z0.5_p0.5_s0,5,recency_pop_0.5,0.130542,0.110171,0.152158
phi_V500_ELOW_z0.5_p0.5_s0,5,recency_pop_1.0,0.130589,0.110384,0.149516
phi_V500_ELOW_z0.5_p0.5_s0,5,pop_category,0.216133,0.190282,0.240850
phi_V500_ELOW_z0.5_p0.5_s0,5,pop_price,0.212098,0.186926,0.236858
phi_V500_ELOW_z0.5_p0.5_s0,5,content_knn_1,0.012312,0.008422,0.016571
phi_V500_ELOW_z0.5_p0.5_s0,5,content_knn_3,0.013114,0.008620,0.017894
phi_V500_ELOW_z0.5_p0.5_s0,5,content_knn_5,0.016093,0.010655,0.021778
phi_V500_ELOW_z0.5_p0.5_s0,5,last_item_nbhd,0.011184,0.006925,0.015780
phi_V500_ELOW_z0.5_p0.5_s0,5,pop_scaled_content,0.216959,0.195069,0.239133
phi_V500_ELOW_z0.5_p0.5_s0,5,co_purchase,0.006459,0.002153,0.011841
phi_V500_ELOW_z0.5_p0.5_s0,5,lambda_hybrid_0.25,0.186172,0.163486,0.211635
phi_V500_ELOW_z0.5_p0.5_s0,5,lambda_hybrid_0.5,0.120465,0.100725,0.140154
phi_V500_ELOW_z0.5_p0.5_s0,5,lambda_hybrid_0.75,0.063575,0.049353,0.080122
phi_V500_ELOW_z0.5_p0.5_s0,8,pop_global,0.140301,0.116214,0.166658
phi_V500_ELOW_z0.5_p0.5_s0,8,recency_pop_0.1,0.116692,0.092680,0.141206
phi_V500_ELOW_z0.5_p0.5_s0,8,recency_pop_0.5,0.117249,0.093753,0.141291
phi_V500_ELOW_z0.5_p0.5_s0,8,recency_pop_1.0,0.117773,0.094132,0.142018
phi_V500_ELOW_z0.5_p0.5_s0,8,pop_category,0.140301,0.114192,0.167968
phi_V500_ELOW_z0.5_p0.5_s0,8,pop_price,0.139251,0.113249,0.164584
phi_V500_ELOW_z0.5_p0.5_s0,8,content_knn_1,0.004792,0.001772,0.008337
phi_V500_ELOW_z0.5_p0.5_s0,8,content_knn_3,0.004536,0.001315,0.008414
phi_V500_ELOW_z0.5_p0.5_s0,8,content_knn_5,0.005957,0.002078,0.009982
phi_V500_ELOW_z0.5_p0.5_s0,8,last_item_nbhd,0.004201,0.001248,0.007355
phi_V500_ELOW_z0.5_p0.5_s0,8,pop_scaled_content,0.144269,0.119057,0.170095
phi_V500_ELOW_z0.5_p0.5_s0,8,co_purchase,0.003053,0.000000,0.007634
phi_V500_ELOW_z0.5_p0.5_s0,8,lambda_hybrid_0.25,0.127753,0.102521,0.152260
phi_V500_ELOW_z0.5_p0.5_s0,8,lambda_hybrid_0.5,0.061999,0.043922,0.080692
phi_V500_ELOW_z0.5_p0.5_s0,8,lambda_hybrid_0.75,0.025112,0.013926,0.037877
phi_V500_ELOW_z0.5_p0.5_s1,0,pop_global,0.743587,0.721970,0.764734
phi_V500_ELOW_z0.5_p0.5_s1,0,recency_pop_0.1,0.110087,0.093764,0.126461
phi_V500_ELOW_z0.5_p0.5_s1,0,recency_pop_0.5,0.195300,0.171929,0.219300
phi_V500_ELOW_z0.5_p0.5_s1,0,recency_pop_1.0,0.196270,0.171452,0.220087
phi_V500_ELOW_z0.5_p0.5_s1,0,pop_category,0.722638,0.701831,0.744071
phi_V500_ELOW_z0.5_p0.5_s1,0,pop_price,0.734456,0.711859,0.755753
phi_V500_ELOW_z0.5_p0.5_s1,0,lambda_hybrid_0.25,0.743587,0.723499,0.764470
phi_V500_ELOW_z0.5_p0.5_s1,0,lambda_hybrid_0.5,0.743587,0.721328,0.763889
phi_V500_ELOW_z0.5_p0.5_s1,0,lambda_hybrid_0.75,0.743587,0.721518,0.765338
phi_V500_ELOW_z0.5_p0.5_s1,0,active_elic2,0.626426,0.598525,0.653772
phi_V500_ELOW_z0.5_p0.5_s1,1,pop_global,0.395539,0.369191,0.422596
phi_V500_ELOW_z0.5_p0.5_s1,1,recency_pop_0.1,0.144834,0.124457,0.166407
phi_V500_ELOW_z0.5_p0.5_s1,1,recency_pop_0.5,0.175088,0.153068,0.197329
phi_V500_ELOW_z0.5_p0.5_s1,1,recency_pop_1.0,0.177152,0.155455,0.198423
phi_V500_ELOW_z0.5_p0.5_s1,1,pop_category,0.373490,0.347307,0.402516
phi_V500_ELOW_z0.5_p0.5_s1,1,pop_price,0.380122,0.353794,0.408674
phi_V500_ELOW_z0.5_p0.5_s1,1,content_knn_1,0.001631,0.000000,0.003524
phi_V500_ELOW_z0.5_p0.5_s1,1,content_knn_3,0.001000,0.000000,0.002500
phi_V500_ELOW_z0.5_p0.5_s1,1,content_knn_5,0.000774,0.000000,0.001934
phi_V500_ELOW_z0.5_p0.5_s1,1,last_item_nbhd,0.001000,0.000000,0.002500
phi_V500_ELOW_z0.5_p0.5_s1,1,pop_scaled_content,0.373436,0.346016,0.402647
phi_V500_ELOW_z0.5_p0.5_s1,1,co_purchase,0.018714,0.012473,0.026277
phi_V500_ELOW_z0.5_p0.5_s1,1,lambda_hybrid_0.25,0.332280,0.303678,0.363609
phi_V500_ELOW_z0.5_p0.5_s1,1,lambda_hybrid_0.5,0.235133,0.208150,0.260603
phi_V500_ELOW_z0.5_p0.5_s1,1,lambda_hybrid_0.75,0.034490,0.024744,0.044510
phi_V500_ELOW_z0.5_p0.5_s1,2,pop_global,0.222328,0.198957,0.247136
phi_V500_ELOW_z0.5_p0.5_s1,2,recency_pop_0.1,0.100490,0.084937,0.117604
phi_V500_ELOW_z0.5_p0.5_s1,2,recency_pop_0.5,0.162422,0.142279,0.183691
phi_V500_ELOW_z0.5_p0.5_s1,2,recency_pop_1.0,0.165978,0.145502,0.187536
phi_V500_ELOW_z0.5_p0.5_s1,2,pop_category,0.217578,0.194076,0.240551
phi_V500_ELOW_z0.5_p0.5_s1,2,pop_price,0.201851,0.177826,0.225475
phi_V500_ELOW_z0.5_p0.5_s1,2,content_knn_1,0.000887,0.000000,0.002274
phi_V500_ELOW_z0.5_p0.5_s1,2,content_knn_3,0.000631,0.000000,0.001893
phi_V500_ELOW_z0.5_p0.5_s1,2,content_knn_5,0.000500,0.000000,0.001500
phi_V500_ELOW_z0.5_p0.5_s1,2,last_item_nbhd,0.000387,0.000000,0.001161
phi_V500_ELOW_z0.5_p0.5_s1,2,pop_scaled_content,0.199659,0.177047,0.222443
phi_V500_ELOW_z0.5_p0.5_s1,2,co_purchase,0.008135,0.003520,0.013296
phi_V500_ELOW_z0.5_p0.5_s1,2,lambda_hybrid_0.25,0.151226,0.130770,0.172053
phi_V500_ELOW_z0.5_p0.5_s1,2,lambda_hybrid_0.5,0.106431,0.087851,0.125445
phi_V500_ELOW_z0.5_p0.5_s1,2,lambda_hybrid_0.75,0.018714,0.011740,0.026291
phi_V500_ELOW_z0.5_p0.5_s1,3,pop_global,0.152842,0.130407,0.170830
phi_V500_ELOW_z0.5_p0.5_s1,3,recency_pop_0.1,0.101165,0.084417,0.117743
phi_V500_ELOW_z0.5_p0.5_s1,3,recency_pop_0.5,0.130134,0.110222,0.149380
phi_V500_ELOW_z0.5_p0.5_s1,3,recency_pop_1.0,0.131248,0.112304,0.152226
phi_V500_ELOW_z0.5_p0.5_s1,3,pop_category,0.148422,0.128683,0.167787
phi_V500_ELOW_z0.5_p0.5_s1,3,pop_price,0.139633,0.120171,0.160780
phi_V500_ELOW_z0.5_p0.5_s1,3,content_knn_1,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.5_s1,3,content_knn_3,0.000635,0.000000,0.002539
phi_V500_ELOW_z0.5_p0.5_s1,3,content_knn_5,0.001269,0.000000,0.003174
phi_V500_ELOW_z0.5_p0.5_s1,3,last_item_nbhd,0.000867,0.000000,0.002166
phi_V500_ELOW_z0.5_p0.5_s1,3,pop_scaled_content,0.142530,0.122161,0.163374
phi_V500_ELOW_z0.5_p0.5_s1,3,co_purchase,0.005236,0.001597,0.009693
phi_V500_ELOW_z0.5_p0.5_s1,3,lambda_hybrid_0.25,0.099729,0.082120,0.118844
phi_V500_ELOW_z0.5_p0.5_s1,3,lambda_hybrid_0.5,0.054326,0.040241,0.067430
phi_V500_ELOW_z0.5_p0.5_s1,3,lambda_hybrid_0.75,0.015542,0.008311,0.023160
phi_V500_ELOW_z0.5_p0.5_s1,5,pop_global,0.074742,0.059562,0.089855
phi_V500_ELOW_z0.5_p0.5_s1,5,recency_pop_0.1,0.065682,0.051390,0.079384
phi_V500_ELOW_z0.5_p0.5_s1,5,recency_pop_0.5,0.069658,0.054873,0.083437
phi_V500_ELOW_z0.5_p0.5_s1,5,recency_pop_1.0,0.069132,0.055731,0.082962
phi_V500_ELOW_z0.5_p0.5_s1,5,pop_category,0.070125,0.056840,0.083872
phi_V500_ELOW_z0.5_p0.5_s1,5,pop_price,0.062094,0.050077,0.076076
phi_V500_ELOW_z0.5_p0.5_s1,5,content_knn_1,0.000454,0.000000,0.001363
phi_V500_ELOW_z0.5_p0.5_s1,5,content_knn_3,0.000000,0.000000,0.000000
phi_V500_ELOW_z0.5_p0.5_s1,5,content_knn_5,0.000408,0.000000,0.001224
phi_V500_ELOW_z0.5_p0.5_s1,5,last_item_nbhd,0.000454,0.000000,0.001363
phi_V500_ELOW_z0.5_p0.5_s1,5,pop_scaled_content,0.064686,0.051277,0.079161
phi_V500_ELOW_z0.5_p0.5_s1,5,co_purchase,0.005550,0.001720,0.010435
phi_V500_ELOW_z0.5_p0.5_s1,5,lambda_hybrid_0.25,0.030609,0.020702,0.042627
phi_V500_ELOW_z0.5_p0.5_s1,5,lambda_hybrid_0.5,0.018387,0.011003,0.027880
phi_V500_ELOW_z0.5_p0.5_s1,5,lambda_hybrid_0.75,0.004962,0.001580,0.009377
phi_V500_ELOW_z0.5_p0.5_s1,8,pop_global,0.057487,0.042439,0.073819
phi_V500_ELOW_z0.5_p0.5_s1,8,recency_pop_0.1,0.048490,0.034829,0.064367
